var_1,description_1,var_2,description_2,label
Right Sulcus Orbital Lateral Meancurv From Qdec,,rh_S_orbital_lateral_meancurv,Right_sulcus_orbital_lateral_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right Gyrus Oc-temp Med-Parahip Volume From Qdec,,rh_S_precentral-sup-part_area,Right_sulcus_precentral-sup-part_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left Medialorbitofrontal Meancurv From Qdec,,DSB_Tot_score,Digit_span_backward,0
Right Sulcus Oc-temp Med And Lingual Volume From Qdec,,rh_S_oc-temp_med_and_Lingual_volume,Right_sulcus_oc-temp_med_and_Lingual_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
Right Lateralorbitofrontal Meancurv From Qdec,,rh_lateralorbitofrontal_meancurv,Right_lateralorbitofrontal_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),1
Participant ID,An alphanumeric identifier assigned to a specific patient.,projid,,1
Right HATA Volume,Right_HATA,rh_S_temporal_sup_thickness,Right_sulcus_temporal_sup_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Right Sulcus Orbital-H Shaped Area From Qdec,,rh_precentral_thickness,,0
Cancer,"A tumor composed of atypical neoplastic, often pleomorphic cells that invade other tissues. Malignant neoplasms often metastasize to distant anatomic sites and may recur after excision. The most common malignant neoplasms are carcinomas (adenocarcinomas or squamous cell carcinomas), Hodgkin and non-Hodgkin lymphomas, leukemias, melanomas, and sarcomas.",BNT_Total_score,,0
PET-hypoperfusion: vermis or pons,,(G_temporal_inf)GrayVol,,0
Left Gyrus Oc-temp Med-Lingual Thickness From Qdec,,(S_central)ThickAvg,,0
Left Gyrus Insular Short Volume From Qdec,,rh_paracentral_area,Right_paracentral_area_from_Qdec_rh.aparc.area_file-FreeSurfer(v5.3),0
Left Sulcus Precentral-sup-part Meancurv From Qdec,,lh_S_precentral-sup-part_meancurv,Left_sulcus_precentral-sup-part_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Left Gyrus And Sulcus Cingul-Mid-Post Thickness From Qdec,,RPARSOP,,0
Right Postcentral Meancurv From Qdec,,lh_S_pericallosal_meancurv,Left_sulcus_pericallosal_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Left Sulcus Oc-temp Lat Thickness From Qdec,,lh_S_oc-temp_lat_thickness,,1
Left Lateral Occipital Gray Matter Volume,,lh_lateraloccipital_volume,Left_lateraloccipital_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),1
Right Parahippocampal Mean Cortical Thickness,,lh_Lat_Fis-ant-Vertical_thickness,Left_Lat_Fis-ant-Vertical_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Left Gyrus Precentral Area From Qdec,,lh_G_precentral_area,,1
PET-hypoperfusion: global,,PETGLOB,PET-hypoperfusion:-global,1
Left Gyrus Frontal Inf-Triangul Volume From Qdec,,(G_front_inf-Triangul)GrayVol,,1
pTau in CSF,,rh_paracentral_thickness,Right_paracentral_thickness_from_Qdec_rh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
Left Gyrus Ins Lg And Sulcus Cent Ins Volume From Qdec,,Hippo_sum_FS_adj,Sum of hippocampal volume left and right adjusted for ICV,0
Right Superior Temporal Mean Cortical Thickness,,rh_superiortemporal_thickness,Right_superiortemporal_thickness_from_Qdec_rh.aparc.thickness.stats_file-FreeSurfer(v5.3),1
Right Gyrus Temporal Inferior Thickness From Qdec,,CSF_T-Tau,Measure_of_the_Total_Tau_protein_in_the_Cerebrospinal_Fluid_(CSF),0
Left Gyrus And Sulcus Occipital Inferior Volume From Qdec,,lh_G_and_S_occipital_inf_volume,Left_gyrus_and_sulcus_occipital_inferior_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Right Parsorbitalis Meancurv From Qdec,,ST71SV,Subcortical Volume (aseg.stats) of RightAmygdala,0
Right Gyrus Cuneus Thickness From Qdec,,rh_G_cuneus_thickness,Right_gyrus_cuneus_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Left Sulcus Collat Transv Anterior Volume From Qdec,,(S_collat_transv_ant)GrayVol,,1
Right Gyrus Subcallosal Meancurv From Qdec,,rh_G_subcallosal_meancurv,,1
Right Inferiortemporal Volume From Qdec aparc,,rh_inferiortemporal_volume,Right_inferiortemporal_volume_from_Qdec_rh.aparc.volume.stats_file,1
Left Sulcus Oc Sup And Transversal Area From Qdec,,(S_oc_sup_and_transversal)SurfArea,,1
Left Gyrus Temp Sup-G T Transv Thickness From Qdec,,rh_G_and_S_subcentral_area,,0
Left Gyrus And Sulcus Cingul-Mid-Ant Meancurv From Qdec,,PTDOBYY,,0
Right Gyrus Precuneus Meancurv From Qdec,,lh_G_front_inf-Opercular_area,Left_gyrus_frontal_inf-Opercular_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Right Gyrus And Sulcus Cingul-Mid-Ant Area From Qdec,,rh_G_and_S_cingul-Mid-Ant_area,Right_gyrus_and_sulcus_cingul-Mid-Ant_area_from_Qdec_rh.aparc.a2009s.area.stats_file,1
Left Paracentral Meancurv From Qdec,,lh_paracentral_meancurv,,1
Right Sulcus Pericallosal Area From Qdec,,RMIDTEMM,,0
White-matter-left-inferiorparietal-from Qdec Wmparc,,wm-lh-inferiorparietal,White-matter-left-inferiorparietal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Left Lateralorbitofrontal Meancurv From Qdec,,lh_temporalpole_volume,,0
Left Sulcus Temporal Sup Volume From Qdec,,lh_S_temporal_sup_volume,Left_sulcus_temporal_sup_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Left Postcentral Gray Matter Volume,,llpgv,,1
Left Sulcus Interm Prim-Jensen Area From Qdec,,lh_S_interm_prim-Jensen_area,,1
Right Gyrus Precentral Volume From Qdec,,lh_superiorparietal_volume,Left_superiorparietal_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Logical Memory - Delayed Recall,"A subtest of the Wechsler Memory Scale, 4th Edition that assesses narrative memory under a free recall condition. A short story is presented orally. After a delay, the subject is asked to recall the story from memory.",lh_Pole_temporal_volume,Left_Pole_temporal_volume_from_Qdec_lh.aparc.a2009s.volume_file,0
Left Sulcus Orbital Med-olfact Meancurv From Qdec,,lh_S_orbital_med-olfact_meancurv,Left_sulcus_orbital_med-olfact_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,1
Right Sulcus Oc-temp Lat Area From Qdec,,lh_(entorhinal)ThickAvg,,0
Right Sulcus Precentral-inf-part Area From Qdec,,rh_S_precentral-inf-part_area,,1
Left Sulcus Temporal Transverse Thickness From Qdec,,RROSANCM,,0
Right Postcentral Mean Cortical Thickness,,rh_(postcentral)ThickAvg,,1
Neurofilament Light Protein (NfL) in CSF,"Quantification of the levels of neurofilament light chain, typically in blood or cerebrospinal fluid. Used as a marker of neurodegeneration, in Alzheimer's disease, Amyotrophic Lateral Sclerosis, multiple sclerosis and Huntington's disease.",CSFNFL,,1
Left Superior Frontal Gray Matter Volume,,lh_(superiorfrontal)GrayVol,,1
Vision,"Tests to assess the ability to focus on and discern objects, colors, depth, etc.",VISION,,1
Cortical White Matter Volume,,Image.MR.CorticalWM.Vol.ICVCorr,Volume White Matter (ml),1
Left Sulcus Collat Transv Anterior Volume From Qdec,,weight,,0
Left Pole Occipital Volume From Qdec,,lh_Pole_occipital_volume,Left_Pole_occipital_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Race,A geographic ancestral origin category that is assigned to a population group based mainly on physical characteristics that are thought to be distinct and inherent.,lh_(rostralmiddlefrontal)SurfArea,,0
Right Sulcus Circular Insula Inferior Area From Qdec,,(S_circular_insula_inf)SurfArea,,1
Digit Span Test (Forward),A subtest of the Wechsler Adult Intelligence Scale - Fourth Edition. The subject is read a sequence of numbers and recalls the numbers in the same order.,DSF_Tot_score,,1
White-matter-left-medialorbitofrontal-from Qdec Wmparc,,(S_calcarine)ThickAvg,,0
Left Posteriorcingulate Meancurv From Qdec,,(S_temporal_transverse)ThickAvg,,0
Right Sulcus Parieto Occipital Meancurv From Qdec,,HMSCORE,,0
Left Lateralorbitofrontal Mean Cortical Thickness,,lh_lateralorbitofrontal_thickness,Left_lateralorbitofrontal_thickness_from_Qdec_lh.aparc.thickness.stats_file,1
Right Gyrus And Sulcus Subcentral Area From Qdec,,RLATOCC,,0
Right Gyrus Precuneus Meancurv From Qdec,,rh_G_precuneus_meancurv,Right_gyrus_precuneus_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,1
Left Gyrus Pariet Inf-Supramar Thickness From Qdec,,BIRTHMO,Subject's month of birth:,0
Right Precentral Gray Matter Volume,,lh_S_parieto_occipital_meancurv,Left_sulcus_parieto_occipital_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Father Dementia,,ST113CV,Cortical Volume (aparc.stats) of RightRostralAnteriorCingulate,0
Visit,The act of going to see some person or place or thing; it can cover a short or long period but refers to a non-permanent arrangement.,VISITNUM,Visit number,1
Right Sulcus Cingul-Marginalis Thickness From Qdec,,rh_S_cingul-Marginalis_thickness,Right_sulcus_cingul-Marginalis_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Left Superiorparietal Meancurv From Qdec,,Best_Job_Held,,0
Left Precentral Mean Cortical Thickness,,lh_precentral_thickness,,1
Left Sulcus Parieto Occipital Thickness From Qdec,,rh_S_circular_insula_sup_volume,Right_sulcus_circular_insula_sup_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Left Fusiform Gray Matter Volume,,CSF_ABETA42,Measure_of_the_ABETA_42_protein_in_the_Cerebrospinal_Fluid_(CSF),0
Left Gyrus Frontal Inf-Opercular Volume From Qdec,,lh_(paracentral)GrayVol,,0
Right Gyrus Ins Lg And Sulcus Cent Ins Thickness From Qdec,,rh_S_subparietal_meancurv,Right_sulcus_subparietal_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Left Supramarginal Mean Cortical Thickness,,lh_supramarginal_thickness,Left_supramarginal_thickness_from_Qdec_lh.aparc.thickness.stats_file-FreeSurfer(v5.3),1
Left Sulcus Subparietal Meancurv From Qdec,,lh_superiorfrontal_thickness,Left_superiorfrontal_thickness_from_Qdec_lh.aparc.thickness.stats_file,0
Right Sulcus Frontal Sup Meancurv From Qdec,,rh_S_front_sup_meancurv,Right_sulcus_frontal_sup_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right Banks Of The Superior Temoral Sulcus Volume,,lh_supramarginal_thickness,Left_supramarginal_thickness_from_Qdec_lh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
Left Sulcus Frontal Middle Meancurv From Qdec,,lh_inferiortemporal_thickness,,0
Left Sulcus Collat Transv Posterior Meancurv From Qdec,,lh_S_collat_transv_post_meancurv,,1
Left Gyrus And Sulcus Subcentral Thickness From Qdec,,lh_Lat_Fis-post_volume,,0
APOE e4,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",APOEdich,Dichotomous APOEe4 carrier,1
Left Gyrus Temporal Middle Volume From Qdec,,lh_caudalmiddlefrontal_meancurv,Left_caudalmiddlefrontal_meancurv_from_Qdec_lh.aparc.meancurv_file,0
Left Pars Triangularis Area,,lh_precentral_meancurv,Left_precentral_meancurv_from_Qdec_lh.aparc.meancurv_file,0
Left Sulcus Orbital Lateral Volume From Qdec,,(Pole_temporal)MeanCurv,,0
Right Sulcus Frontal Sup Meancurv From Qdec,,rh_S_front_sup_meancurv,Right_sulcus_frontal_sup_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,1
Right Sulcus Oc-temp Lat Meancurv From Qdec,,rh_G_pariet_inf-Supramar_area,Right_gyrus_pariet_inf-Supramar_area_from_Qdec_rh.aparc.a2009s.area.stats_file,0
pTau in CSF,,CATANIMSC,,0
Right Sulcus Collat Transv Anterior Volume From Qdec,,lh_S_front_middle_volume,Left_sulcus_frontal_middle_volume_from_Qdec_lh.aparc.a2009s.volume_file,0
Verbal fluency tests (Semantic) Animal,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,rh_G_rectus_area,Right_gyrus_rectus_area_from_Qdec_rh.aparc.a2009s.area.stats_file,0
Right Gyrus Subcallosal Volume From Qdec,,(G_precuneus)MeanCurv,,0
Right Gyrus Temporal Middle Volume From Qdec,,rh_G_temporal_middle_volume,,1
Left Caudalmiddlefrontal Meancurv From Qdec,,lh_rostralanteriorcingulate_meancurv,Left_rostralanteriorcingulate_meancurv_from_Qdec_lh.aparc.meancurv_file-FreeSurfer(v5.3),0
Right Pole Temporal Thickness From Qdec,,lh_S_intrapariet_and_P_trans_thickness,Left_sulcus_intrapariet_and_P_trans_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,0
Left Gyrus Temp Sup-G T Transv Area From Qdec,,rh_G_temporal_inf_area,,0
Left Sulcus Frontal Sup Thickness From Qdec,,lh_Pole_occipital_area,Left_Pole_occipital_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Right Gyrus Temporal Middle Volume From Qdec,,rh_rostralanteriorcingulate_thickness,Right_rostralanteriorcingulate_thickness_from_Qdec_rh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
Left Sulcus Circular Insula Anterior Area From Qdec,,wm-lh-parsorbitalis,,0
Bipolar,"A disorder of the brain that causes unusual shifts in mood, energy, activity levels and the ability to carry out day-to-day tasks. Often these moods range and shift from periods of elation and energized behavior to those of hopelessness and depression.",Demographic.Ever been diagnosed with Bipolar Disorder,Bipolar Diagnosis,1
Left Superior Frontal Mean Cortical Thickness,,lh_superiorfrontal_thickness,Left_superiorfrontal_thickness_from_Qdec_lh.aparc.thickness.stats_file,1
Right Lateralorbitofrontal Meancurv From Qdec,,lh_S_orbital_lateral_area,Left_sulcus_orbital_lateral_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left Gyrus Frontal Sup Area From Qdec,,lh_G_front_sup_area,,1
White-matter-Right-parstriangularis-from Qdec Wmparc,White-matter-Right-parstriangularis-from_Qdec_wmparc.volume.stats_file,wm-rh-parstriangularis,,1
Left Caudal Middle Frontal Gray Matter Volume,,lh_G_pariet_inf-Angular_meancurv,Left_gyrus_pariet_inf-Angular_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
White-matter-Right-caudalmiddlefrontal-from Qdec Wmparc,,lh_S_interm_prim-Jensen_volume,Left_sulcus_interm_prim-Jensen_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Right Gyrus Oc-temp Med-Lingual Thickness From Qdec,,rh_G_oc-temp_med-Lingual_thickness,Right_gyrus_oc-temp_med-Lingual_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
Right Lingual Grey Matter Volume,,rh_lingual_volume,,1
Left Gyrus Oc-temp Med-Parahip Thickness From Qdec,,lh_G_oc-temp_med-Parahip_thickness,Left_gyrus_oc-temp_med-Parahip_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,1
PET-hypoperfusion: temporal mes left,,MH16SMOK,16. Smoking,0
Right Gyrus Frontal Inf-Triangul Volume From Qdec,,rh_G_front_inf-Triangul_volume,,1
Left Inferiortemporal Volume From Qdec aparc,,lh_inferiortemporal_volume,Left_inferiortemporal_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),1
Interleukin-1 beta (IL-1 beta) in Plasma,"Interleukin-1 beta (269 aa, ~31 kDa) is encoded by the human IL1B gene. This protein is involved in the macrophage-dependent inflammatory response.",rh_lingual_volume,Right_lingual_volume_from_Qdec_rh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Right WhiteSurfArea Area From Qdec,,ST99TA,Thickness Average (aparc.stats) of RightMiddleTemporal,0
Left Middle Temporal Mean Cortical Thickness,,rh_S_precentral-sup-part_thickness,,0
CC Anterior From Qdec Aseg,,rh_G_rectus_meancurv,Right_gyrus_rectus_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Left Insula Meancurv From Qdec,,lh_insula_meancurv,,1
Left Gyrus Ins Lg And Sulcus Cent Ins Area From Qdec,,lh_G_Ins_lg_and_S_cent_ins_area,Left_gyrus_Ins_lg_and_sulcus_cent_ins_area_from_Qdec_lh.aparc.a2009s.area.stats_file,1
Right Gyrus Frontal Inf-Opercular Area From Qdec,,rh_G_front_inf-Opercular_area,,1
Right Gyrus Rectus Volume From Qdec,,rh_G_rectus_volume,Right_gyrus_rectus_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Right Gyrus Frontal Middle Area From Qdec,,(G_front_middle)SurfArea,,1
Left Sulcus Oc-temp Lat Meancurv From Qdec,,lh_S_oc-temp_lat_meancurv,,1
Left Pars Opercularis Mean Cortical Thickness,,lh_Pole_temporal_meancurv,Left_Pole_temporal_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Right Sulcus Orbital-H Shaped Thickness From Qdec,,lh_G_parietal_sup_area,Left_gyrus_parietal_sup_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Right Sulcus Parieto Occipital Volume From Qdec,,Father_Has_Alzheimer's_Disease,,0
Left Gyrus Temp Sup-Lateral Area From Qdec,,(G_temp_sup-Lateral)SurfArea,,1
Right Sulcus Occipital Anterior Thickness From Qdec,,TRAASCOR,Part A - Time to Complete,0
Left Caudate Volume,,llcv,,1
Right Gyrus And Sulcus Cingul-Ant Thickness From Qdec,,rh_G_and_S_cingul-Ant_thickness,Right_gyrus_and_sulcus_cingul-Ant_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Geriatric Depression Scale (GDS),Geriatric Depression Scale Short Form total score.,GDTOTAL,,1
A-beta 1-42 in CSF,The determination of the amount of the 1-42 amino acid beta amyloid protein isoform present in a sample.,TOTAL11,Classic 70 point total. Excludes Q4 (Delayed Word Recall) and Q14 (Number Cancellation).,0
Pittsburgh Sleep Quality Index (PSQI),A self-rated questionnaire which assesses sleep quality and disturbances over a one month time interval.,rh_S_front_sup_area,,0
Right Sulcus Circular Insula Anterior Volume From Qdec,,rh_S_circular_insula_ant_volume,Right_sulcus_circular_insula_anterior_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
Handedness,The preferred hand of use for controlled and efficient performance of motor tasks.,Handedness_interpretation,Edinburgh Handedness Inventory Interpretation,1
Right Sulcus Orbital Lateral Meancurv From Qdec,,lh_G_orbital_meancurv,Left_gyrus_orbital_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
CC Anterior From Qdec Aseg,,rh_S_temporal_transverse_thickness,,0
Left Gyrus Cuneus Meancurv From Qdec,,lh_G_cuneus_meancurv,,1
Right Postcentral Area,,rh_postcentral_area,Right_postcentral_area_from_Qdec_rh.aparc.area_file,1
Left Gyrus Subcallosal Meancurv From Qdec,,(S_subparietal)GrayVol,,0
Left Gyrus Cuneus Meancurv From Qdec,,lh_G_cuneus_meancurv,Left_gyrus_cuneus_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,1
Left Sulcus Intrapariet And P Trans Volume From Qdec,,lh_S_intrapariet_and_P_trans_volume,,1
Left Sulcus Frontal Inferior Meancurv From Qdec,,rh_G_insular_short_area,Right_gyrus_insular_short_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Right Posteriorcingulate Meancurv From Qdec,,LPARORB,,0
Right Sulcus Pericallosal Volume From Qdec,,(S_pericallosal)GrayVol,,1
Right Presubiculum Volume,Right_presubiculum,right_presubiculum,,1
Left Precentral Mean Cortical Thickness,,RSUPMAR,,0
White-matter-Right-banks Of The Superior Temoral Sulcus-from Qdec Wmparc,,CSF,Cerebrospinal_Fluid_(CSF)_from_Qdec_aseg.volume.stats_file,0
Right Choroid Plexus Volume,,diabetes_sr_rx_ever,,0
Left Posteriorcingulate Area,,lh_G_and_S_frontomargin_area,Left_gyrus_and_sulcus_frontomargin_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Thyroid,,MHSPITUIT,7. Problems with your pituitary/thyroid or endocrine/metabolic system?,1
SupraTentorialVolNotVent From Qdec Aseg,,SupraTentorialVolNotVent,SupraTentorialVolNotVent_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Right Gyrus Cuneus Area From Qdec,,(G_Ins_lg_and_S_cent_ins)MeanCurv,,0
Right Inferiorparietal Meancurv From Qdec,,rh_inferiorparietal_meancurv,,1
Right Paracentral Mean Cortical Thickness,,lh_G_precuneus_volume,Left_gyrus_precuneus_volume_from_Qdec_lh.aparc.a2009s.volume_file,0
Right Gyrus And Sulcus Occipital Inferior Thickness From Qdec,,(Lat_Fis-ant-Horizont)MeanCurv,,0
Left Inferiortemporal Mean Cortical Thickness,,lh_(inferiortemporal)ThickAvg,,1
Left Gyrus Pariet Inf-Angular Thickness From Qdec,,(G_and_S_occipital_inf)SurfArea,,0
