var_1,description_1,var_2,description_2,label
Diagnosis,"The investigation, analysis and recognition of the presence and nature of disease, condition, or injury from expressed signs and symptoms; also, the scientific determination of any kind; the concise results of such an investigation.",rh_S_temporal_sup_volume,Right_sulcus_temporal_sup_volume_from_Qdec_rh.aparc.a2009s.volume_file,0
BrainSegVolNotVentSurf From Qdec Aseg,,BrainSegVolNotVentSurf,BrainSegVolNotVentSurf_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Anxiety,"A feeling of worry, nervousness, or unease about something with an uncertain outcome.",ANXIETY,,1
Height,The vertical measurement or distance from the base to the top of an object; the vertical dimension of extension.,(S_circular_insula_sup)SurfArea,,0
Left Gyrus Temp Sup-G T Transv Thickness From Qdec,,lh_G_temp_sup-G_T_transv_thickness,Left_gyrus_temp_sup-G_T_transv_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,1
Clinical Dementia Rating (CDR),"A standardized rating scale developed by John C. Morris in 1997 to evaluate the severity of an individual's cognitive impairment. This instrument contains 6 areas which include memory, orientation, judgment and problem solving, community affairs, home and hobbies, and personal care. Each item is rated on a scale from 0 to 3 with 0 being none and 3 being severe.",CDR_TOT,,1
Right Sulcus Circular Insula Sup Volume From Qdec,,(S_circular_insula_sup)GrayVol,,1
Right White Matter Hypointensities Volume,,Right-WM-hypointensities,Right-White-matter-hypointensities_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Right Sulcus Pericallosal Volume From Qdec,,rh_S_pericallosal_volume,Right_sulcus_pericallosal_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Left Superior Frontal Mean Cortical Thickness,,ST56TA,Thickness Average (aparc.stats) of LeftSuperiorFrontal,1
Right Gyrus Cuneus Volume From Qdec,,(G_cuneus)GrayVol,,1
Right Sulcus Oc-temp Lat Volume From Qdec,,lh_superiorfrontal_volume,Left_superiorfrontal_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Ethnicity,A social group characterized by a distinctive social and cultural tradition that is maintained from generation to generation. Members share a common history and origin and a sense of identification with the group. They have similar and distinctive features in their lifestyle habits and shared experiences. They often have a common genetic heritage which may be reflected in their experience of health and disease.,PTETHCAT,,1
Right Entorhinal Gray Matter Volume,,right_parasubiculum,Right_parasubiculum-FreeSurfer(v6Beta),0
Left Caudalmiddlefrontal Meancurv From Qdec,,(G_pariet_inf-Supramar)SurfArea,,0
Left Sulcus Interm Prim-Jensen Meancurv From Qdec,,CSF,Cerebrospinal_Fluid(CSF)_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),0
Left Pars Opercularis Gray Matter Volume,,Medical History.Ever have an alcoholic drink,Ever had an alcoholic drink?,0
Left Precentral Gray Matter Volume,,lh_entorhinal_thickness,Left_entorightinal_thickness_from_Qdec_lh.aparc.thickness.stats_file,0
Left Sulcus Oc Middle And Lunatus Meancurv From Qdec,,lh_S_oc_middle_and_Lunatus_meancurv,,1
Left Gyrus And Sulcus Cingul-Ant Volume From Qdec,,ST42SV,Subcortical Volume (aseg.stats) of LeftPallidum,0
Left Lat Fis-ant-Horizont Meancurv From Qdec,,lh_Lat_Fis-ant-Horizont_meancurv,,1
Left Lateralorbitofrontal Meancurv From Qdec,,Subject_ID,,0
Non-White-matter-hypointensities,,(non-WM-hypointensities)Volume_mm3,,1
Left Sulcus Orbital Lateral Thickness From Qdec,,wm-rh-paracentral,White-matter-Right-paracentral-from_Qdec_wmparc.volume.stats_file,0
White-matter-Right-frontalpole-from Qdec Wmparc,White-matter-Right-frontalpole-from_Qdec_wmparc.volume.stats_file,cuore,Past_pathological_anamnesis:_ask_to_the_patient:_do_you_has_ever_sufferd_for_the_heart_disease,0
Right Gyrus Pariet Inf-Supramar Area From Qdec,,rh_G_pariet_inf-Supramar_area,Right_gyrus_pariet_inf-Supramar_area_from_Qdec_rh.aparc.a2009s.area.stats_file,1
Right Precentral Gray Matter Volume,,ST110CV,Cortical Volume (aparc.stats) of RightPrecentral,1
Left Precentral Area,,lh_(precentral)SurfArea,,1
Right Sulcus Circular Insula Inferior Area From Qdec,,Left-Pallidum,Left-Pallidum_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),0
Left Gyrus Cingul-Post-dorsal Area From Qdec,,rh_transversetemporal_meancurv,Right_transversetemporal_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),0
Left Inferiorparietal Mean Cortical Thickness,,lh_(inferiorparietal)ThickAvg,,1
PET-hypoperfusion: frontal right,,PETFRODX,PET-hypoperfusion:-frontal_right,1
Right Posterior Cingulate Mean Cortical Thickness,,rh_posteriorcingulate_thickness,Right_posteriorcingulate_thickness_from_Qdec_rh.aparc.thickness.stats_file-FreeSurfer(v5.3),1
Right Gyrus Subcallosal Volume From Qdec,,(S_precentral-sup-part)GrayVol,,0
Left Gyrus Cingul-Post-dorsal Meancurv From Qdec,,lh_G_cingul-Post-dorsal_meancurv,,1
Left Hippocampus Volume,,llsfgmv,,0
Complement C3 in CSF,The determination of the amount of complement C3 present in a sample.,C3,,1
Father Dementia,,Best_Job_Held,,0
Right Gyrus And Sulcus Transv Frontopol Volume From Qdec,,lh_lateraloccipital_area,Left_lateraloccipital_area_from_Qdec_lh.aparc.area_file,0
Left Postcentral Gray Matter Volume,,rh_(lateraloccipital)GrayVol,,0
Verbal fluency tests (Semantic) Animal,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,CATANIMSC,Category Fluency (Animals) - Total Correct,1
Right Sulcus Collat Transv Anterior Meancurv From Qdec,,rh_S_collat_transv_ant_meancurv,Right_sulcus_collat_transv_anterior_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,1
Left Pole Temporal Meancurv From Qdec,,wm-rh-frontalpole,White-matter-Right-frontalpole-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
Right Caudate Volume,,ST91CV,Cortical Volume (aparc.stats) of RightInferiorTemporal,0
Right Pole Occipital Area From Qdec,,rh_medialorbitofrontal_thickness,,0
Right Gyrus Insular Short Area From Qdec,,CATVEGESC,,0
White-matter-Right-supramarginal-from Qdec Wmparc,White-matter-Right-supramarginal-from_Qdec_wmparc.volume.stats_file,wm-rh-supramarginal,,1
Left Caudalmiddlefrontal Meancurv From Qdec,,lh_caudalmiddlefrontal_meancurv,,1
Left Gyrus Postcentral Volume From Qdec,,ST87SA,Surface Area (aparc.stats) of RightHemisphereWM,0
Fifth Ventricle Volume,,(5th-Ventricle)Volume_mm3,,1
Right Cerebellum White Matter Volume,,Right-Cerebellum-White-Matter,,1
APOE Allele 2,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",APOE,ApoE Genotype,1
Left Gyrus Postcentral Meancurv From Qdec,,lh_G_postcentral_meancurv,Left_gyrus_postcentral_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right Gyrus And Sulcus Frontomargin Area From Qdec,,rh_superiorfrontal_thickness,,0
Right Sulcus Oc-temp Lat Volume From Qdec,,(S_oc-temp_lat)GrayVol,,1
Left Gyrus And Sulcus Cingul-Mid-Ant Thickness From Qdec,,rh_S_occipital_ant_area,Right_sulcus_occipital_anterior_area_from_Qdec_rh.aparc.a2009s.area.stats_file,0
Left Insula Mean Cortical Thickness,,LINSULAM,,1
Left Gyrus Frontal Inf-Orbital Area From Qdec,,Ethnic_Group_Of_Subject,,0
Right Gyrus And Sulcus Paracentral Volume From Qdec,,rh_G_temp_sup-Plan_polar_meancurv,,0
Right Sulcus Parieto Occipital Meancurv From Qdec,,rh_S_parieto_occipital_meancurv,Right_sulcus_parieto_occipital_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right Gyrus Precuneus Area From Qdec,,rh_S_oc-temp_med_and_Lingual_volume,,0
Left Parahippocampal Area,,rh_S_collat_transv_post_area,Right_sulcus_collat_transv_posterior_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Right Rostral Anterior Cingulate Mean Cortical Thickness,,lh_S_precentral-sup-part_area,,0
White-matter-left-middletemporal-from Qdec Wmparc,,BCVOMIT,2. Vomiting,0
Right Gyrus Frontal Sup Thickness From Qdec,,rh_S_orbital-H_Shaped_volume,Right_sulcus_orbital-H_Shaped_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Right Banks Of The Superior Temoral Sulcus Volume,,(Lat_Fis-post)SurfArea,,0
Left Sulcus Precentral-inf-part Meancurv From Qdec,,APOE,,0
Left Sulcus Subparietal Area From Qdec,,lh_S_subparietal_area,,1
Right Sulcus Postcentral Meancurv From Qdec,,(S_postcentral)MeanCurv,,1
Right Cuneus Area,,rh_G_insular_short_thickness,Right_gyrus_insular_short_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Right Gyrus And Sulcus Cingul-Mid-Post Area From Qdec,,lh_G_insular_short_area,Left_gyrus_insular_short_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Right Amygdala Volume,,Medical History.Father Reportedly AD,Father Reportedly AD,0
Right Gyrus Occipital Middle Area From Qdec,,ptau_result,,0
Left Fusiform Gray Matter Volume,,lh_S_pericallosal_meancurv,Left_sulcus_pericallosal_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
Left Transversetemporal Meancurv From Qdec,,wm-rh-inferiortemporal,White-matter-Right-inferiortemporal-from_Qdec_wmparc.volume.stats_file,0
Left Sulcus Central Meancurv From Qdec,,lh_S_central_meancurv,Left_sulcus_central_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,1
Right Sulcus Oc-temp Med And Lingual Area From Qdec,,rh_S_oc-temp_med_and_Lingual_area,Right_sulcus_oc-temp_med_and_Lingual_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
PET-hypoperfusion:other area,,PETOTH,PET-hypoperfusion:-other_area,1
Right Parahippocampal Meancurv From Qdec,,lh_(superiortemporal)GrayVol,,0
Left Gyrus Precentral Area From Qdec,,lh_frontalpole_thickness,Left_frontalpole_thickness_from_Qdec_lh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
Right Sulcus Frontal Inferior Volume From Qdec,,(S_front_inf)GrayVol,,1
Left Sulcus Oc Middle And Lunatus Meancurv From Qdec,,lh_S_oc_middle_and_Lunatus_meancurv,Left_sulcus_oc_middle_and_Lunatus_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right Sulcus Occipital Anterior Volume From Qdec,,lh_precuneus_area,,0
Left Precentral Meancurv From Qdec,,lh_precentral_meancurv,Left_precentral_meancurv_from_Qdec_lh.aparc.meancurv_file,1
Bipolar,"A disorder of the brain that causes unusual shifts in mood, energy, activity levels and the ability to carry out day-to-day tasks. Often these moods range and shift from periods of elation and energized behavior to those of hopelessness and depression.",PABIPOLAR,"As far as you know, have you ever been told by a doctor that you had bipolar disorder or manic depression?",1
Left Gyrus Frontal Inf-Opercular Meancurv From Qdec,,lh_Lat_Fis-post_thickness,Left_Lat_Fis-post_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Left Precentral Mean Cortical Thickness,,lh_(precentral)ThickAvg,,1
Right Pericalcarine Meancurv From Qdec,,rh_lateralorbitofrontal_volume,,0
White-matter-left-cuneus-from Qdec Wmparc,,Left-Lateral-Ventricle,,0
Alcohol,"Consumption of liquids containing ethanol, including the behaviors associated with drinking the alcohol.",r_depres,,0
Right Gyrus Precentral Thickness From Qdec,,rh_G_precentral_thickness,Right_gyrus_precentral_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
Right Sulcus Parieto Occipital Thickness From Qdec,,rh_medialorbitofrontal_thickness,Right_medialorbitofrontal_thickness_from_Qdec_rh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
Left Rostral Anterior Cingulate Mean Cortical Thickness,,rh_S_occipital_ant_area,Right_sulcus_occipital_anterior_area_from_Qdec_rh.aparc.a2009s.area.stats_file,0
Weight,The vertical force exerted by a mass as a result of gravity.,wm-rh-precentral,,0
Left Putamen Volume,,lh_lingual_thickness,Left_lingual_thickness_from_Qdec_lh.aparc.thickness.stats_file,0
Depression,A melancholy feeling of sadness and despair.,Psych_side_diag,Psych_side_diag,1
Left Caudate Volume,,llcv,,1
Left Gyrus Insular Short Thickness From Qdec,,rh_G_front_inf-Triangul_area,Right_gyrus_frontal_inf-Triangul_area_from_Qdec_rh.aparc.a2009s.area.stats_file,0
Left Lateral Occipital Gray Matter Volume,,Neuropsych.HADS (A),Anxiety Total,0
Interleukin-8 (IL-8) in Plasma,"Interleukin-8 (99 aa, ~11 kDa) is encoded by the human CXCL8 gene. This protein is involved in chemotaxis and neutrophil activation.",ST119CV,Cortical Volume (aparc.stats) of RightTemporalPole,0
Neuropsychiatric Inventory (NPI),Neuropsychiatric Inventory (NPI) Total of (Frequency Sub-total) x (Severity Sub-total).,rh_S_circular_insula_sup_area,Right_sulcus_circular_insula_sup_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Right Gyrus Frontal Sup Meancurv From Qdec,,rh_G_front_sup_meancurv,,1
Visit,The act of going to see some person or place or thing; it can cover a short or long period but refers to a non-permanent arrangement.,Time_Point,,1
Left Inferior Temporal Area,,rh_G_front_middle_volume,Right_gyrus_frontal_middle_volume_from_Qdec_rh.aparc.a2009s.volume_file,0
Right Gyrus Orbital Meancurv From Qdec,,lh_parsopercularis_volume,Left_parsopercularis_volume_from_Qdec_lh.aparc.volume.stats_file,0
Right Parahippocampal Mean Cortical Thickness,,cts_bname,,0
Right Sulcus Occipital Anterior Meancurv From Qdec,,rh_(precentral)MeanCurv,,0
Alcohol Abuse,"The use of alcoholic beverages to excess, either on individual occasions (\binge drinking\) or as a regular practice.",rh_lateraloccipital_area,Right_lateraloccipital_area_from_Qdec_rh.aparc.area_file-FreeSurfer(v5.3),0
Right Gyrus Temporal Inferior Thickness From Qdec,,(Lat_Fis-ant-Horizont)MeanCurv,,0
Right Sulcus Occipital Anterior Area From Qdec,,(G_occipital_sup)GrayVol,,0
Right Entorightinal Mean Cortical Thickness,,rh_(entorhinal)ThickAvg,,1
Right Transverse Temporal Mean Cortical Thickness,,rh_transversetemporal_thickness,Right_transversetemporal_thickness_from_Qdec_rh.aparc.thickness.stats_file,1
Left MeanThickness Thickness From Qdec,,lh_cuneus_volume,Left_cuneus_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Right Sulcus Frontal Inferior Volume From Qdec,,CSF.pTAU181_INNX_MELB,PhosphoTau (p181) CSF measurement using INNOTEST kit. Melbourne QXL.,0
Functional Activities Questionnaire (FAQ),Functional Activities Questionnaire (FAQ) Total Score.,rh_S_circular_insula_inf_area,Right_sulcus_circular_insula_inferior_area_from_Qdec_rh.aparc.a2009s.area.stats_file,0
Right Sulcus Oc Sup And Transversal Area From Qdec,,weight,,0
Right Gyrus And Sulcus Transv Frontopol Thickness From Qdec,,rh_G_and_S_transv_frontopol_thickness,Right_gyrus_and_sulcus_transv_frontopol_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
Left Gyrus Cingul-Post-ventral Meancurv From Qdec,,(S_collat_transv_post)ThickAvg,,0
Right Postcentral Area,,rh_postcentral_area,,1
Left Ventral Diencephalon Volume,,lh_(supramarginal)SurfArea,,0
Right Precuneus Grey Matter Volume,,RPRECUN,,1
Left White Matter Hypointensities Volume,Left White Matter hypointensities,Left-WM-hypointensities,Left-White-matter-hypointensities_from_Qdec_aseg.volume.stats_file,1
Right Sulcus Cingul-Marginalis Volume From Qdec,,rh_S_pericallosal_area,Right_sulcus_pericallosal_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left Sulcus Subparietal Meancurv From Qdec,,lh_S_subparietal_meancurv,Left_sulcus_subparietal_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,1
Left Sulcus Precentral-sup-part Thickness From Qdec,,lh_S_precentral-sup-part_thickness,Left_sulcus_precentral-sup-part_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
White-matter-Right-frontalpole-from Qdec Wmparc,White-matter-Right-frontalpole-from_Qdec_wmparc.volume.stats_file,(G_cingul-Post-ventral)MeanCurv,,0
Left Superiortemporal Meancurv From Qdec,,rh_posteriorcingulate_meancurv,,0
Right Frontal Pole Thickness,,rh_frontalpole_thickness,,1
Right Gyrus Temporal Inferior Area From Qdec,,rh_G_temporal_inf_area,Right_gyrus_temporal_inferior_area_from_Qdec_rh.aparc.a2009s.area.stats_file,1
PET-hypoperfusion: posterior cingulate,,lh_bankssts_meancurv,Left_banks_of_the_superior_temoral_sulcus_meancurv_from_Qdec_lh.aparc.meancurv_file-FreeSurfer(v5.3),0
Left Sulcus Parieto Occipital Meancurv From Qdec,,lh_S_parieto_occipital_meancurv,Left_sulcus_parieto_occipital_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,1
Left Cortical White Matter Volume From Qdec,Left cortical white matter volume,rh_S_subparietal_thickness,Right_sulcus_subparietal_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Left Lat Fis-ant-Vertical Volume From Qdec,,rh_S_subparietal_volume,Right_sulcus_subparietal_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Left Rostral Anterior Cingulate Area,,lh_G_and_S_subcentral_meancurv,Left_gyrus_and_sulcus_subcentral_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
Left Sulcus Postcentral Meancurv From Qdec,,lh_S_postcentral_meancurv,Left_sulcus_postcentral_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right Sulcus Suborbital Meancurv From Qdec,,rh_S_central_thickness,Right_sulcus_central_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Right Superiortemporal Meancurv From Qdec,,ST25SA,Surface Area (aparc.stats) of LeftFrontalPole,0
Left Fusiform Meancurv From Qdec,,rh_(caudalmiddlefrontal)GrayVol,,0
Left Isthmus Cingulate Mean Cortical Thickness,,lh_isthmuscingulate_thickness,Left_isthmuscingulate_thickness_from_Qdec_lh.aparc.thickness.stats_file-FreeSurfer(v5.3),1
White-matter-left-lateralorbitofrontal-from Qdec Wmparc,,rh_paracentral_thickness,Right_paracentral_thickness_from_Qdec_rh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
Left Gyrus Rectus Thickness From Qdec,,lh_G_rectus_thickness,,1
White-matter-left-middletemporal-from Qdec Wmparc,,wm-lh-middletemporal,White-matter-left-middletemporal-from_Qdec_wmparc.volume.stats_file,1
Left Sulcus Oc-temp Lat Meancurv From Qdec,,lh_S_oc-temp_lat_meancurv,Left_sulcus_oc-temp_lat_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,1
APOE e4,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",lh_G_and_S_subcentral_thickness,,0
Left Pole Occipital Volume From Qdec,,lh_Pole_occipital_volume,,1
Right Posterior Cingulate Area,,ST119SA,Surface Area (aparc.stats) of RightTemporalPole,0
Left Sulcus Interm Prim-Jensen Volume From Qdec,,lh_S_interm_prim-Jensen_volume,Left_sulcus_interm_prim-Jensen_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Right-vessel From Qdec,,ST125SV,Subcortical Volume (aseg.stats) of RightVessel,1
Left Pericalcarine Mean Cortical Thickness,,lh_pericalcarine_thickness,Left_pericalcarine_thickness_from_Qdec_lh.aparc.thickness.stats_file,1
Right Lateralorbitofrontal Meancurv From Qdec,,lh_precuneus_meancurv,Left_precuneus_meancurv_from_Qdec_lh.aparc.meancurv_file-FreeSurfer(v5.3),0
Right Gyrus Occipital Sup Thickness From Qdec,,rh_G_occipital_sup_thickness,Right_gyrus_occipital_sup_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
Right Cuneus Meancurv From Qdec,,lh_G_parietal_sup_meancurv,,0
Left Sulcus Cingul-Marginalis Meancurv From Qdec,,lh_S_cingul-Marginalis_meancurv,,1
