var_1,description_1,var_2,description_2,label
Right Sulcus Temporal Sup Area From Qdec,,lh_postcentral_meancurv,Left_postcentral_meancurv_from_Qdec_lh.aparc.meancurv_file-FreeSurfer(v5.3),0
Left Rostralanteriorcingulate Meancurv From Qdec,,rh_S_interm_prim-Jensen_meancurv,Right_sulcus_interm_prim-Jensen_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,0
Left Pericalcarine Mean Cortical Thickness,,lh_pericalcarine_thickness,,1
Hachinski,Modified Hachinski Ischemic Scale-NACC Version (MHIS-NACC) Sum all circled answers for a total score.,HMSCORE,TOTAL SCORE,1
FDG PET,Fluorodeoxyglucose Positron Emission Tomography,FDGAD,,1
Left Sulcus Temporal Inferior Area From Qdec,,DXPARK,4b.  Parkinsonism symptoms present?,0
Right Sulcus Central Meancurv From Qdec,,rh_WhiteSurfArea_area,Right_WhiteSurfArea_area_from_Qdec_rh.aparc.area_file,0
Left Sulcus Occipital Anterior Thickness From Qdec,,Best_Job_Held,,0
Left Lingual Meancurv From Qdec,,RPRECUN,,0
Right Gyrus And Sulcus Cingul-Mid-Ant Area From Qdec,,lh_G_temp_sup-Plan_polar_thickness,,0
Right Gyrus Cingul-Post-ventral Volume From Qdec,,(G_cingul-Post-ventral)GrayVol,,1
Chest Pain,-,lh_G_temp_sup-G_T_transv_area,Left_gyrus_temp_sup-G_T_transv_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left Inferior Lateral Ventricle Volume,,Whole_Brain_Volume(mm^3),,0
Left Sulcus Temporal Transverse Volume From Qdec,,lh_Pole_temporal_thickness,,0
Left Temporalpole Meancurv From Qdec,,Hippo_Vol_Dx(mm^3),Right_hippocampal_volume_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),0
Left Precuneus Area,,Right-vessel,Right-vessel_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),0
Left Hippocampus Volume,,Hippo_Vol_Sx(mm^3),Left_hippocampal_volume_from_Qdec_aseg.volume.stats_file,1
White-matter-Right-inferiorparietal-from Qdec Wmparc,,wm-rh-inferiorparietal,White-matter-Right-inferiorparietal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Right Gyrus Oc-temp Med-Lingual Area From Qdec,,rh_G_oc-temp_med-Lingual_area,Right_gyrus_oc-temp_med-Lingual_area_from_Qdec_rh.aparc.a2009s.area.stats_file,1
Right Sulcus Interm Prim-Jensen Area From Qdec,,rh_isthmuscingulate_area,,0
Left Gyrus Temp Sup-Lateral Meancurv From Qdec,,lh_G_temp_sup-Lateral_meancurv,Left_gyrus_temp_sup-Lateral_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,1
Left Gyrus Precuneus Area From Qdec,,(G_precuneus)SurfArea,,1
Left Choroid Plexus Volume,,Left_choroid_plexus,,1
White-matter-left-middletemporal-from Qdec Wmparc,,lh_G_pariet_inf-Angular_meancurv,,0
Left Sulcus Precentral-sup-part Thickness From Qdec,,LINFTEMM,,0
Right Hippocampus Volume,,(S_calcarine)SurfArea,,0
Left Paracentral Gray Matter Volume,,LPARCEN,,1
Right Gyrus Cingul-Post-dorsal Meancurv From Qdec,,(G_cingul-Post-dorsal)MeanCurv,,1
Right Gyrus Cuneus Meancurv From Qdec,,(S_central)SurfArea,,0
Left Sulcus Postcentral Volume From Qdec,,rh_medialorbitofrontal_volume,Right_medialorbitofrontal_volume_from_Qdec_rh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Left Sulcus Circular Insula Sup Volume From Qdec,,lh_S_circular_insula_sup_volume,Left_sulcus_circular_insula_sup_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Right Lateralorbitofrontal Mean Cortical Thickness,,rh_S_temporal_sup_thickness,Right_sulcus_temporal_sup_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Left Sulcus Intrapariet And P Trans Thickness From Qdec,,rh_S_parieto_occipital_thickness,Right_sulcus_parieto_occipital_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Left Gyrus Frontal Inf-Orbital Meancurv From Qdec,,rh_S_precentral-sup-part_volume,,0
Right Precentral Mean Cortical Thickness,,lh_S_precentral-inf-part_volume,,0
Right Gyrus Rectus Meancurv From Qdec,,rh_S_front_inf_volume,Right_sulcus_frontal_inferior_volume_from_Qdec_rh.aparc.a2009s.volume_file,0
Verbal fluency tests (Phonemic) ,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,lh_S_temporal_inf_meancurv,Left_sulcus_temporal_inferior_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Left Gyrus Insular Short Volume From Qdec,,rh_G_front_inf-Opercular_volume,,0
Left Sulcus Collat Transv Posterior Volume From Qdec,,lh_S_collat_transv_post_volume,Left_sulcus_collat_transv_posterior_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Right Caudal Anterior Cingulate Mean Cortical Thickness,,rh_(caudalanteriorcingulate)ThickAvg,,1
Right Gyrus And Sulcus Cingul-Mid-Post Meancurv From Qdec,,(G_and_S_cingul-Mid-Post)MeanCurv,,1
Right Rostralanteriorcingulate Meancurv From Qdec,,ST28SA,Surface Area (aparc.stats) of LeftHemisphereWM,0
Left Superiorfrontal Meancurv From Qdec,,rh_bankssts_meancurv,Right_banks_of_the_superior_temoral_sulcus_meancurv_from_Qdec_rh.aparc.meancurv_file,0
Right Pericalcarine Gray Matter Volume,,ST32CV,Cortical Volume (aparc.stats) of LeftInferiorTemporal,0
Left Sulcus Frontal Inferior Area From Qdec,,(Lat_Fis-ant-Horizont)MeanCurv,,0
Weight,The vertical force exerted by a mass as a result of gravity.,wm-lh-caudalmiddlefrontal,White-matter-left-caudalmiddlefrontal-from_Qdec_wmparc.volume.stats_file,0
Right Gyrus Temporal Inferior Area From Qdec,,lh_S_cingul-Marginalis_area,Left_sulcus_cingul-Marginalis_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Cancer,"A tumor composed of atypical neoplastic, often pleomorphic cells that invade other tissues. Malignant neoplasms often metastasize to distant anatomic sites and may recur after excision. The most common malignant neoplasms are carcinomas (adenocarcinomas or squamous cell carcinomas), Hodgkin and non-Hodgkin lymphomas, leukemias, melanomas, and sarcomas.",(Pole_occipital)ThickAvg,,0
Right Gyrus Temp Sup-Plan Tempo Meancurv From Qdec,,(G_temp_sup-Plan_tempo)MeanCurv,,1
Right Gyrus Cuneus Meancurv From Qdec,,rh_G_cuneus_meancurv,Right_gyrus_cuneus_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right Sulcus Suborbital Meancurv From Qdec,,lrpalv,,0
Right Isthmuscingulate Meancurv From Qdec,,rh_(isthmuscingulate)MeanCurv,,1
Right Gyrus And Sulcus Subcentral Volume From Qdec,,(G_and_S_subcentral)GrayVol,,1
Right Transversetemporal Meancurv From Qdec,,rh_transversetemporal_meancurv,Right_transversetemporal_meancurv_from_Qdec_rh.aparc.meancurv_file,1
White-matter-left-frontalpole-from Qdec Wmparc,,parkinsonism_yn,,0
Right Lateraloccipital Area,,ST94SA,Surface Area (aparc.stats) of RightLateralOccipital,1
Right Rostral Middle Frontal Mean Cortical Thickness,,ST58CV,Cortical Volume (aparc.stats) of LeftSuperiorTemporal,0
Right Superior Temporal Gray Matter Volume,,rh_superiortemporal_volume,Right_superiortemporal_volume_from_Qdec_rh.aparc.volume.stats_file-FreeSurfer(v5.3),1
Left Pars Orbitalis Gray Matter Volume,,LPARORB,,1
Interleukin-8 (IL-8) in Plasma,"Interleukin-8 (99 aa, ~11 kDa) is encoded by the human CXCL8 gene. This protein is involved in chemotaxis and neutrophil activation.",Left_Putamen,,0
Left Gyrus Oc-temp Med-Parahip Volume From Qdec,,AXSWEATN,6. Sweating,0
Left Gyrus Frontal Inf-Opercular Volume From Qdec,,(Lat_Fis-post)SurfArea,,0
Right Caudal Middle Frontal Grey Matter Volume,,lh_G_temp_sup-Lateral_meancurv,,0
Left Pericalcarine Meancurv From Qdec,,lh_pericalcarine_meancurv,,1
Montreal Cognitive Assessment (MoCA),"A standardized rating scale developed by Ziad Nasreddine in 1996 to screen for mild cognitive dysfunction and impairment. This instrument assesses the following cognitive domains: attention and concentration, executive functions, memory, language, visuoconstructional skills, conceptual thinking, calculations, and orientation.",MOCA_total_score,Montreal Cognitive Assessment (MoCA) Total Score,1
Right Gyrus Subcallosal Volume From Qdec,,(G_subcallosal)GrayVol,,1
Left Inferior Temporal Area,,lh_inferiortemporal_area,Left_inferiortemporal_area_from_Qdec_lh.aparc.area_file-FreeSurfer(v5.3),1
Digit Span Test (Forward),A subtest of the Wechsler Adult Intelligence Scale - Fourth Edition. The subject is read a sequence of numbers and recalls the numbers in the same order.,lh_inferiorparietal_volume,,0
Right Gyrus Temporal Middle Volume From Qdec,,lh_Lat_Fis-ant-Vertical_thickness,Left_Lat_Fis-ant-Vertical_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,0
Right Sulcus Subparietal Meancurv From Qdec,,rh_S_subparietal_meancurv,Right_sulcus_subparietal_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Left Rostralanteriorcingulate Meancurv From Qdec,,lh_rostralanteriorcingulate_meancurv,Left_rostralanteriorcingulate_meancurv_from_Qdec_lh.aparc.meancurv_file-FreeSurfer(v5.3),1
Schizophrenia,"A major psychotic disorder characterized by abnormalities in the perception or expression of reality. It affects the cognitive and psychomotor functions. Common clinical signs and symptoms include delusions, hallucinations, disorganized thinking, and retreat from reality.",Psych_side_diag,Psych_side_diag,1
Right Postcentral Mean Cortical Thickness,,ST108TA,Thickness Average (aparc.stats) of RightPostcentral,1
Left Sulcus Temporal Sup Thickness From Qdec,,TotalGrayVol,,0
Left Sulcus Oc-temp Med And Lingual Volume From Qdec,,rh_Lat_Fis-ant-Vertical_volume,Right_Lat_Fis-ant-Vertical_volume_from_Qdec_rh.aparc.a2009s.volume_file,0
Left Gyrus Cingul-Post-ventral Meancurv From Qdec,,lh_G_cingul-Post-ventral_meancurv,Left_gyrus_cingul-Post-ventral_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right GC-ML-DG Volume,Right_GC-ML-DG,rh_rostralanteriorcingulate_meancurv,Right_rostralanteriorcingulate_meancurv_from_Qdec_rh.aparc.meancurv_file,0
Left Sulcus Collat Transv Posterior Area From Qdec,,(S_collat_transv_post)SurfArea,,1
Father AD,,father_dx_ad_dementia,Father affected with AD-like dementia,1
Left Gyrus Frontal Inf-Opercular Thickness From Qdec,,lh_G_front_inf-Opercular_thickness,Left_gyrus_frontal_inf-Opercular_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,1
Left Insula Area,,lh_S_circular_insula_inf_volume,Left_sulcus_circular_insula_inferior_volume_from_Qdec_lh.aparc.a2009s.volume_file,0
Father Dementia,,(S_intrapariet_and_P_trans)GrayVol,,0
Left Inferior Parietal Area,,lh_S_cingul-Marginalis_volume,Left_sulcus_cingul-Marginalis_volume_from_Qdec_lh.aparc.a2009s.volume_file,0
Left Gyrus Pariet Inf-Angular Meancurv From Qdec,,lh_G_pariet_inf-Angular_meancurv,,1
Right Sulcus Frontal Middle Meancurv From Qdec,,lh_superiortemporal_area,Left_superiortemporal_area_from_Qdec_lh.aparc.area_file,0
Left Gyrus Insular Short Area From Qdec,,lh_G_and_S_occipital_inf_meancurv,Left_gyrus_and_sulcus_occipital_inferior_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
Right Sulcus Postcentral Meancurv From Qdec,,Neuropsych.HADS (A),Anxiety Total,0
Right Pars Triangularis Mean Cortical Thickness,,stroke_bl,,0
Right Sulcus Circular Insula Inferior Volume From Qdec,,rh_G_and_S_paracentral_meancurv,Right_gyrus_and_sulcus_paracentral_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,0
Right Inferior Parietal Area,,rh_inferiorparietal_area,Right_inferiorparietal_area_from_Qdec_rh.aparc.area_file,1
Left Superior Frontal Gray Matter Volume,,lh_S_occipital_ant_area,,0
Right Sulcus Pericallosal Area From Qdec,,lh_S_occipital_ant_volume,Left_sulcus_occipital_anterior_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Left Gyrus Frontal Sup Thickness From Qdec,,LeftAmygdala,Volume of left amygdala,0
Right Superior Parietal Area,,rh_superiorparietal_area,Right_superiorparietal_area_from_Qdec_rh.aparc.area_file-FreeSurfer(v5.3),1
Right Sulcus Precentral-sup-part Thickness From Qdec,,PTRACCAT,11. Racial Categories,0
Right Gyrus Frontal Sup Meancurv From Qdec,,(G_pariet_inf-Supramar)SurfArea,,0
Thyroid,,lh_(superiorfrontal)GrayVol,,0
MaskVol From Qdec Aseg,,rh_postcentral_volume,,0
Left Gyrus And Sulcus Occipital Inferior Meancurv From Qdec,,(S_oc_sup_and_transversal)GrayVol,,0
White-matter-Right-parstriangularis-from Qdec Wmparc,White-matter-Right-parstriangularis-from_Qdec_wmparc.volume.stats_file,rh_G_temp_sup-Plan_tempo_meancurv,Right_gyrus_temp_sup-Plan_tempo_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Right Sulcus Temporal Sup Meancurv From Qdec,,rh_S_temporal_sup_meancurv,,1
Right Supramarginal Area,,rh_(supramarginal)SurfArea,,1
Left Gyrus Rectus Meancurv From Qdec,,(G_rectus)MeanCurv,,1
Right Choroid Plexus Volume,,(Right-choroid-plexus)Volume_mm3,,1
Left Sulcus Orbital-H Shaped Area From Qdec,,lh_posteriorcingulate_meancurv,Left_posteriorcingulate_meancurv_from_Qdec_lh.aparc.meancurv_file-FreeSurfer(v5.3),0
Right Gyrus Temp Sup-Plan Tempo Thickness From Qdec,,(G_temp_sup-Plan_tempo)ThickAvg,,1
Non-White-matter-hypointensities,,non-WM-hypointensities,Non-White-matter-hypointensities_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Right Sulcus Interm Prim-Jensen Volume From Qdec,,DX,,0
Right Pars Orbitalis Gray Matter Volume,,RPARORB,,1
Right Pars Triangularis Gray Matter Volume,,lh_(parstriangularis)GrayVol,,1
Left Gyrus Frontal Inf-Opercular Volume From Qdec,,lh_G_front_inf-Opercular_volume,Left_gyrus_frontal_inf-Opercular_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Right Gyrus And Sulcus Subcentral Thickness From Qdec,,lh_S_temporal_sup_volume,,0
Left Pars Orbitalis Area,,(G_oc-temp_med-Lingual)SurfArea,,0
Right Caudalanteriorcingulate Meancurv From Qdec,,rh_caudalanteriorcingulate_meancurv,Right_caudalanteriorcingulate_meancurv_from_Qdec_rh.aparc.meancurv_file,1
Left Gyrus And Sulcus Frontomargin Meancurv From Qdec,,(G_and_S_frontomargin)MeanCurv,,1
APOE e4,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",wm-rh-parsorbitalis,White-matter-Right-parsorbitalis-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
White-matter-left-parahippocampal-from Qdec Wmparc,,lh_isthmuscingulate_volume,Left_isthmuscingulate_volume_from_Qdec_lh.aparc.volume.stats_file,0
Right Gyrus And Sulcus Occipital Inferior Area From Qdec,,rh_G_orbital_area,Right_gyrus_orbital_area_from_Qdec_rh.aparc.a2009s.area.stats_file,0
Interleukin-6 (IL-6) in Plasma,"Interleukin-6 (212 aa, ~24 kDa) is encoded by the human IL6 gene. This protein is involved in signaling affecting a wide variety of cell types including monocytes, lymphocytes, hepatocytes and nerve cells.",PXHEADEY,"Head, Eyes, Ears, Nose and Throat",0
Left Sulcus Frontal Middle Meancurv From Qdec,,(G_front_inf-Triangul)GrayVol,,0
Left Hippocampal-fissure Volume,Left_hippocampal-fissure,left_hippocampal-fissure,Left_hippocampal-fissure-FreeSurfer(v6Beta),1
SubCortGrayVol From Qdec Aseg,,lh_S_interm_prim-Jensen_volume,,0
Left Gyrus And Sulcus Transv Frontopol Thickness From Qdec,,(G_and_S_transv_frontopol)ThickAvg,,1
Left Sulcus Precentral-inf-part Thickness From Qdec,,lh_S_precentral-inf-part_thickness,,1
Right Gyrus And Sulcus Frontomargin Volume From Qdec,,rh_G_and_S_frontomargin_volume,Right_gyrus_and_sulcus_frontomargin_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
Right Gyrus Occipital Middle Area From Qdec,,ST13CV,Cortical Volume (aparc.stats) of LeftBankssts,0
Right Sulcus Central Volume From Qdec,,left_molecular_layer_HP,Left_molecular_layer_HP-FreeSurfer(v6Beta),0
Left Gyrus Frontal Middle Meancurv From Qdec,,lh_G_front_middle_meancurv,Left_gyrus_frontal_middle_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,1
Right Caudal Anterior Cingulate Volume,,lh_transversetemporal_thickness,,0
Left Sulcus Precentral-sup-part Thickness From Qdec,,lh_S_precentral-sup-part_thickness,Left_sulcus_precentral-sup-part_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Left Parstriangularis Meancurv From Qdec,,lh_parstriangularis_meancurv,,1
Left Sulcus Precentral-sup-part Area From Qdec,,lh_S_precentral-sup-part_area,Left_sulcus_precentral-sup-part_area_from_Qdec_lh.aparc.a2009s.area.stats_file,1
Left Superior Temporal Gray Matter Volume,,(S_circular_insula_sup)SurfArea,,0
Right Banks Of The Superior Temoral Sulcus Area,,rh_bankssts_area,Right_banks_of_the_superior_temoral_sulcus_area_from_Qdec_rh.aparc.area_file-FreeSurfer(v5.3),1
Left Sulcus Subparietal Meancurv From Qdec,,rhSurfaceHoles,Right_SurfaceHoles_from_Qdec_aseg.volume.stats_file,0
Left Sulcus Oc Sup And Transversal Thickness From Qdec,,rh_(superiorfrontal)SurfArea,,0
Left Frontal Pole Thickness,,lh_frontalpole_thickness,Left_frontalpole_thickness_from_Qdec_lh.aparc.thickness.stats_file,1
Left Rostral Anterior Cingulate Mean Cortical Thickness,,Mother_Has_Alzheimer's_Disease,,0
Left Gyrus Postcentral Area From Qdec,,lh_G_and_S_paracentral_area,,0
Left Inferiortemporal Mean Cortical Thickness,,lh_precentral_volume,,0
Left Lat Fis-ant-Vertical Meancurv From Qdec,,CSF,,0
Ethnicity,A social group characterized by a distinctive social and cultural tradition that is maintained from generation to generation. Members share a common history and origin and a sense of identification with the group. They have similar and distinctive features in their lifestyle habits and shared experiences. They often have a common genetic heritage which may be reflected in their experience of health and disease.,HISPANIC,"Does the subject report being of Hispanic/Latino ethnicity (i.e., having origins from a mainly Spanish-speaking Latin American country), regardless of race?",1
Right Sulcus Frontal Middle Meancurv From Qdec,,wm-lh-supramarginal,White-matter-left-supramarginal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
Right Molecular Layer HP Volume,Right_molecular_layer_HP,lh_precuneus_area,Left_precuneus_area_from_Qdec_lh.aparc.area_file,0
Left Gyrus Temp Sup-Plan Tempo Volume From Qdec,,wm-lh-isthmuscingulate,,0
Right Transversetemporal Meancurv From Qdec,,rh_transversetemporal_meancurv,Right_transversetemporal_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),1
Right Gyrus Temp Sup-G T Transv Volume From Qdec,,rh_S_oc-temp_med_and_Lingual_volume,Right_sulcus_oc-temp_med_and_Lingual_volume_from_Qdec_rh.aparc.a2009s.volume_file,0
Right Paracentral Volume From Qdec aparc,,rh_paracentral_volume,,1
Right Sulcus Precentral-inf-part Thickness From Qdec,,rh_S_precentral-inf-part_thickness,,1
Digit Span Test (Forward),A subtest of the Wechsler Adult Intelligence Scale - Fourth Edition. The subject is read a sequence of numbers and recalls the numbers in the same order.,DSPANFOR,Forward: Total Correct,1
Age,How long something has existed; elapsed time since birth.,height,"""2. Height (inches):",0
Right Lateral Ventricle Volume,,rh_cuneus_area,Right_cuneus_area_from_Qdec_rh.aparc.area_file-FreeSurfer(v5.3),0
